Este_val,Norte_val,Cota_val,recpe_og,recpe_val,KNN,RandomForest,GradientBoosting,XGBoost
9125.0,26082.5,2137.5,16.63,16.30822563,14.12110834571725,14.21344161968924,13.640477412990423,13.146491
9135.0,26187.5,2107.5,11.81,11.57416344,11.441965772940753,11.13498109392145,12.716786554284964,12.590145
9065.0,25047.5,2242.5,19.29,18.9377079,19.140403752861676,18.078058877558906,19.317610831558437,18.562603
9085.0,25047.5,2197.5,12.12,14.05531693,16.19032099237024,17.23199554612494,16.579077780100857,15.096308
9075.0,25227.5,2197.5,12.81,14.85342503,16.219337186543232,17.15195613502948,16.404965050552963,16.0
9115.0,25497.5,2227.5,17.8,17.85901451,17.109566208237137,17.8,19.13496552443784,19.0799
9155.0,25227.5,2242.5,10.23,11.04140949,12.57706940735998,16.31,15.897517092969041,15.6081
9085.0,25422.5,2257.5,4.35,9.01896381,7.233313837830675,15.553401126600598,12.874572149737693,12.81803
9155.0,25377.5,2257.5,12.58,14.05284309,14.690929564206382,16.03420550552347,14.50438396254693,14.24
9155.0,25122.5,2257.5,13.51,15.1186657,15.578686873213845,16.69,15.760968406105441,15.640371
9015.0,25122.5,2272.5,14.71,15.14713383,16.582993225637175,19.19,23.978360342909664,21.2
8955.0,25227.5,2257.5,16.1,16.38685036,17.18937921709566,18.402329250094546,17.52711158656828,17.8569
8975.0,25197.5,2257.5,13.49,14.52738667,15.76900673084614,18.687370096315895,18.193090723609753,18.417116
9135.0,25272.5,2257.5,16.66,16.49930382,16.088796844542145,16.956636523601798,16.0,15.599698
9045.0,25452.5,2257.5,18.9,18.58644867,16.796988785185277,18.06501261310242,17.168305693582568,17.200314
9095.0,25512.5,2167.5,11.98,13.0581255,15.024730553618403,17.797457744580512,17.9,18.186974
8955.0,25392.5,2092.5,19.58,19.7116127,21.0575075052193,21.032286413317756,19.442265009092882,19.319956
9185.0,26052.5,2302.5,17.68,17.07726479,14.94028802824349,15.506050137182132,17.1585237444199,16.194065
9105.0,26022.5,2197.5,9.43,10.98413944,12.119266845096638,12.697801079106823,12.711678300690284,12.712044
9165.0,26127.5,2182.5,11.95,12.34896851,12.625673559924971,13.5000033034152,12.156663275332596,12.991874
9165.0,26232.5,2197.5,16.25,15.61787701,14.592270219696124,15.11813531536373,14.140003199548428,14.0879755
9085.0,26022.5,2242.5,11.16,12.28953075,13.304803980174079,13.019040982662046,12.6,12.220182
9045.0,25932.5,2302.5,10.45,12.38376999,12.623649324573769,14.707748563611,13.263795268755564,14.503155
9105.0,25632.5,2272.5,14.09,14.1232338,15.810688055330443,17.900355679199887,22.71787286121921,20.79141
9025.0,25437.5,2272.5,20.58,20.14455986,19.2416850330497,19.00790525446643,25.332069604715507,22.073843
9025.0,25497.5,2197.5,18.18,19.98183441,18.919827186866545,19.196720462947717,20.05705041200894,20.011726
9055.0,25677.5,2077.5,6.6,10.49835587,13.054329220667116,16.220631885968267,15.025288720520411,15.921492
9055.0,25497.5,2197.5,24.12,22.58610153,21.331417350885257,17.513618350050123,17.086858196583037,17.5
9105.0,25347.5,2257.5,16.69,16.17718124,15.794363328291679,16.69,16.67664887385914,14.974821
9085.0,25557.5,2242.5,19.35,19.77722359,16.06923428251009,17.20027110156374,16.380970394242347,16.174032
9065.0,25557.5,2197.5,15.59,18.24846077,18.0308005792333,17.92499392350464,19.164934274029292,18.186602
8845.0,25392.5,2062.5,27.4,28.42717171,27.01079991356125,20.73153148570406,20.856147403396037,19.926664
8835.0,24582.5,2152.5,20.4,12.15999985,17.567154480390695,20.513481393124504,19.92218498381296,19.81932
9075.0,24402.5,2257.5,16.2,17.41292953,16.849551052008664,16.037143799035604,14.975804078009102,14.818114
9065.0,26127.5,2227.5,11.2,12.37934589,12.6,14.692704823998756,15.79571149626287,16.872835
9095.0,26127.5,2167.5,13.3,13.32376289,13.10810680295967,13.555590064330758,13.637849390479984,14.246306
9225.0,24657.5,2257.5,16.8,17.37231064,17.5,18.383327956083203,19.209628708981946,18.072563
9225.0,24657.5,2242.5,23.8,22.08018303,20.268436950882766,18.495724768274133,19.19962055823893,19.189003
9235.0,24657.5,2227.5,22.8,21.27209663,19.34375373629641,18.769568501592158,20.441627109744335,19.599894
9245.0,24657.5,2197.5,18.4,19.04711914,19.319459719914033,18.702745989527653,18.89982353465161,18.982672
8925.0,25152.5,2077.5,33.2,28.37963104,25.696296629121477,21.523873226885023,20.475307575425123,20.31159
9145.0,25152.5,2182.5,13.1,13.58525276,15.362384054589155,17.047090743928027,16.45368517038889,16.01809
9165.0,25152.5,2152.5,16.0,16.2022171,15.984422940094412,16.881889890185303,16.36643110026688,17.066156
9075.0,25062.5,2152.5,18.5,22.47735596,18.9591764326099,18.223073242890212,18.0778698594426,17.8
8985.0,25302.5,2107.5,21.6,21.60000038,21.178293826717965,20.81295476250777,21.152602405635143,20.954067
9255.0,24792.5,2257.5,19.5,18.67218971,19.184821640628673,18.782911274891788,20.98885296420827,19.92037
9255.0,24792.5,2242.5,17.8,18.67966461,19.048391454789694,18.98796381434793,21.219770139894887,20.984312
9145.0,24642.5,2272.5,21.2,20.93374062,18.255590297011278,18.837388096692735,23.01341311544922,19.92797
9045.0,25107.5,2107.5,17.9,18.86940575,18.438659334952412,19.909147034274213,20.007707037227448,19.897093
8965.0,25197.5,2092.5,25.3,24.47005844,22.893377205461164,20.964051391745002,20.32293208078262,19.54792
9125.0,25002.5,2212.5,18.2,18.84393883,18.688634698019623,18.70261896381068,20.018306451381452,20.021759
9125.0,25002.5,2197.5,16.7,17.23864365,17.485961808533727,18.415630311318438,18.70110643160297,18.72033
9055.0,25002.5,2167.5,21.8,20.9178257,20.94896372334393,19.0322329643966,19.1006119120652,19.864021
9095.0,25002.5,2167.5,13.8,16.97050476,18.163599013289822,19.011045715153248,19.67309294100828,19.603434
9095.0,25002.5,2152.5,22.2,20.55868721,20.97157252806591,18.975745350773952,19.64147735117654,19.603434
9135.0,24927.5,2182.5,18.5,19.19375038,19.435708256617353,19.16997666426046,18.969447857968795,17.60783
9135.0,24852.5,2182.5,19.3,18.73313332,18.95874977702782,19.181217810560145,18.515620638513557,17.055513
9105.0,24852.5,2152.5,17.3,17.90880585,18.75753397820802,19.212600492837918,19.31033193463781,19.233444
9095.0,25122.5,2092.5,13.6,13.66407681,15.082448675175591,17.522821659987592,17.040902164836258,16.948988
9035.0,25287.5,2077.5,16.6,16.23671532,17.90671034943112,19.99639096342479,20.55357724260793,20.412231
9035.0,25287.5,2062.5,17.2,15.45030308,17.796393299263727,19.456932329588458,19.458882495598385,20.008121
9045.0,25287.5,2047.5,14.1,13.85237122,16.579038222505087,15.223467654525725,15.913494354676342,14.93653
9055.0,25287.5,2032.5,13.5,13.35661983,14.796725839671364,14.621503701111369,14.401992774238314,13.973999
8955.0,25092.5,2167.5,29.1,28.38686562,25.911142992545226,21.24572685131233,22.203393579603084,22.404299
9165.0,25167.5,2242.5,16.7,18.24313736,14.286969637644038,16.446950788844937,16.225906086366635,16.607283
9175.0,25167.5,2227.5,15.3,15.17975903,14.765996842182044,16.261242871085358,16.87934484439078,17.137074
9165.0,25227.5,2227.5,12.3,12.22163391,13.393270095977494,16.175927121382166,16.21969134045527,16.21191
9165.0,25197.5,2227.5,15.2,14.80184269,13.83,16.29597776163899,16.49290671179979,17.200422
9175.0,25197.5,2212.5,12.6,13.8447361,13.8,16.20540516599501,16.87086686128624,17.476479
9165.0,25272.5,2227.5,14.4,14.58207703,12.995953960229143,16.20014901690592,16.21969134045527,16.21191
9175.0,25272.5,2197.5,15.6,15.48792934,14.258173766862319,15.930404166847357,15.5,15.113199
9085.0,25917.5,2107.5,23.0,21.99760628,17.9,15.92083939513251,16.24090724951489,15.386835
9115.0,25932.5,2152.5,19.6,19.00361252,18.700072838893863,16.703818715635734,15.4,16.669085
9085.0,25077.5,2257.5,19.6,19.79957962,20.294172965174514,16.568106149643032,15.28756782589718,15.3347
9105.0,25227.5,2122.5,12.7,13.06599712,15.223308306554237,17.5,17.5,16.5
9185.0,25227.5,2182.5,14.9,15.40286255,15.10764901433557,15.82334387862476,15.908912046832715,15.193921
9125.0,25137.5,2092.5,12.7,13.75662994,15.126758655111367,17.56641727260017,17.19422118817244,17.191774
9105.0,25047.5,2152.5,20.3,21.11268616,20.833112525761088,18.179897271239675,18.41596416022245,18.5
8995.0,24942.5,2092.5,20.2,23.51110077,19.637480436619338,20.301431329498303,21.836299188458646,20.863737
9145.0,25002.5,2227.5,22.2,21.75819969,20.977788571348547,18.647469201859384,19.52708848648479,19.285643
9155.0,25002.5,2182.5,21.3,21.29963493,19.806489824437183,18.91391919388559,18.948869055765577,17.775114
9165.0,25002.5,2152.5,17.7,19.3004303,18.51374554854966,18.947371356459126,19.275974662341152,19.34397
9105.0,25107.5,2122.5,16.8,16.18235779,16.859481278548284,17.740111045727648,17.5,17.337994
9115.0,25107.5,2107.5,13.0,13.57522869,14.01421332070389,17.752796111534174,17.810667837231517,17.700449
9165.0,24597.5,2257.5,16.8,16.56841087,16.72345073491894,17.972376019758766,17.251527486662706,16.559788
9145.0,24747.5,2227.5,16.8,16.20456886,16.627873437372,18.661920442676934,18.414792615389473,17.78748
9025.0,25047.5,2107.5,17.5,18.0705986,20.168654051034224,20.383135399742834,21.34377461851958,20.821774
9065.0,25002.5,2062.5,15.2,16.34675789,16.39978005684279,18.518471758919286,19.936450555318864,19.661852
9145.0,25002.5,2092.5,14.8,16.63977814,17.76252716479105,18.783465343878298,18.899803776224534,18.691227
9165.0,24642.5,2227.5,14.8,16.21149635,15.792127387652062,18.08994744342843,18.21714164174411,17.518013
9135.0,24807.5,2212.5,14.2,14.96818829,16.27938361719622,18.825408048188244,18.890838037028786,18.432747
9075.0,25002.5,2077.5,16.5,16.64534378,16.631416751198124,18.902011689421943,19.318030262395794,19.324583
9115.0,24852.5,2137.5,19.8,19.25146866,19.91338477400986,19.2197912574678,18.17721998590774,17.85155
9005.0,25047.5,2137.5,16.6,17.46084785,19.678389266716625,20.382696031260416,20.4,20.260418
9045.0,25047.5,2077.5,17.5,17.67047119,17.765467204283034,19.80521023559491,20.33632419567023,20.032705
8895.0,25272.5,2227.5,23.3,25.1240406,23.006414439167745,19.3098656886281,22.429216067763683,20.80245
9205.0,25047.5,2182.5,12.7,12.58724499,12.931067493468607,16.4,14.672583161274162,14.25983
8915.0,25152.5,2092.5,18.5,22.22337723,19.316707076995907,21.05736452304451,20.01295746185699,20.156727
9015.0,25092.5,2092.5,22.3,21.09689903,20.4,20.291321738736833,21.430717626006988,20.925268
9105.0,25047.5,2092.5,16.8,16.98435211,16.409554152902494,18.04,17.66565761283337,17.609539
8955.0,25047.5,2122.5,21.3,21.22155952,20.586035255240404,20.99342304203482,20.71700536265698,20.753359
9025.0,25002.5,2137.5,22.9,21.81699944,21.70497944255198,20.396524881778213,20.4,20.97033
9185.0,24942.5,2242.5,21.2,20.62648773,19.096697655815618,18.687297967110727,19.29165316955375,19.804052
9205.0,24942.5,2182.5,23.8,23.06531715,18.5,19.18562805625464,18.41487225203483,18.039845
9155.0,24912.5,2137.5,19.1,19.37433815,20.392462978494105,19.18994446471864,18.03829521225988,17.69829
9105.0,24912.5,2197.5,16.9,17.25343323,17.596096233791084,18.696015815530675,18.713091257640492,18.5
9195.0,24777.5,2197.5,18.7,19.00683784,18.791311403305887,18.517669236102474,17.51,17.5
8985.0,25572.5,2167.5,16.4,17.87942696,17.5,20.642875154807403,21.789641887170298,21.645761
8985.0,25587.5,2167.5,19.8,19.65263367,17.5253922906585,20.63722473894465,21.789641887170298,21.645761
9045.0,25602.5,2167.5,19.5,19.93158531,18.448655541207188,19.350360725309095,19.79505614275958,20.296507
9035.0,25332.5,2062.5,27.4,25.17614746,20.63220840664205,19.574609028137434,19.458882495598385,20.008121
9085.0,25677.5,2167.5,12.9,13.77828121,15.582561012441909,16.5,15.121021265496951,15.037116
9085.0,25677.5,2137.5,12.4,12.92814732,14.601886156385516,16.4,14.243196160166033,13.910669
9135.0,25047.5,2092.5,19.4,19.01790619,17.42974708212341,17.992604680216445,16.7,17.104786
9175.0,25047.5,2242.5,24.9,23.92398453,21.204165245399754,17.097161913211828,16.901513342459236,16.7
9135.0,25137.5,2077.5,16.8,15.95504665,15.841340918014959,17.424353378470737,16.76,17.5
8705.0,23607.5,1912.5,41.57,41.56999969,29.21674626524422,26.300582851659723,26.731828202927762,26.636448
9015.0,23697.5,2062.5,29.46,28.79816818,24.171079219626794,22.59487156623488,23.00382808995966,24.11454
9035.0,23697.5,2032.5,26.79,25.91469193,21.422024324039082,25.49476743252863,26.300933134664227,26.348051
8615.0,23802.5,2137.5,23.44,22.20000076,24.089171987965347,19.432215698766147,22.908950290501327,26.234966
8875.0,23802.5,1807.5,37.6,37.03915024,27.957278282117922,25.07861085677252,37.504587501042565,27.303871
8925.0,23802.5,1732.5,33.38,33.85412979,31.191781727284784,25.56360352321037,37.50489674564627,31.08744
8675.0,23907.5,2137.5,22.25,23.27000046,25.89786691774819,23.004864307549663,25.1711543397565,21.829292
8715.0,23892.5,2047.5,23.27,22.08641624,22.90191994018714,22.60567514053457,18.477613384238992,17.083263
8785.0,23907.5,1882.5,39.85,36.01231766,25.895464748882297,21.821060024080246,21.206631798248804,19.997978
8975.0,23907.5,2122.5,25.02,23.78772545,19.031861976902583,20.258126614913397,21.228009567411355,20.639027
9025.0,23907.5,2032.5,19.27,17.79468346,15.16557175884946,16.595138564300246,17.77866870353556,18.07906
9055.0,23802.5,2092.5,28.16,24.03421593,18.173655887582793,19.86679265401875,20.373350365547232,19.413958
8855.0,23802.5,2152.5,22.08,20.61049271,14.939228044086878,18.426416173011834,18.96595888341773,18.700224
8815.0,23997.5,2242.5,36.46,34.20262527,30.11882511451397,23.576517211369044,23.249304350100765,26.994217
8895.0,23997.5,2092.5,31.68,26.71114159,21.70261921163693,21.345841717902356,20.392789487631873,22.069405
8685.0,23997.5,2107.5,29.1,30.27000046,27.15006635315582,24.20624510208313,26.37345865253333,24.557236
8715.0,23997.5,2062.5,41.68,38.50941849,28.652108931608268,21.428428412462605,22.96256980108997,23.307772
8765.0,23997.5,1987.5,43.35,37.41538239,21.49601607482247,20.027157866993974,25.473164984220855,22.078169
8755.0,23742.5,2197.5,8.31,21.80999947,15.480222634047125,16.948681922934526,16.163505518034043,17.8
8815.0,24102.5,2017.5,28.33,25.80843925,19.40074615612275,16.35671046095376,16.024722952728954,19.189154
8835.0,24207.5,2002.5,16.74,18.3786602,18.16438213339588,16.007048603821897,16.598151430515223,16.652855
8855.0,24207.5,1927.5,22.09,21.42614365,18.171279839274046,16.0,16.468083861582194,16.716002
8915.0,24207.5,1762.5,22.39,22.07936859,22.50270002575293,20.591638654118036,21.156233436391513,20.382559
9055.0,24207.5,1267.5,23.58,23.57999992,20.783490213326548,19.92070024976213,15.73,16.894215
8775.0,24297.5,2137.5,23.94,21.84529305,20.64833352073479,19.822800628713853,20.133350745792562,21.731983
9025.0,24312.5,1492.5,36.24,34.63669205,27.619614701495138,21.114167701058953,22.5348198125834,23.26489
9065.0,24312.5,1372.5,15.59,15.62246895,15.85538734608551,19.902124166656677,20.4,22.494537
9215.0,23697.5,1957.5,31.13,31.12999916,22.788419231896043,27.03461111739241,26.814011315631483,25.320072
9155.0,24102.5,2182.5,28.26,28.26000023,23.545533898818963,20.649809927679332,20.48396795364587,19.797745
9165.0,24102.5,2152.5,24.55,22.47382927,19.155201593201348,21.746966041067584,21.130801431699837,21.216413
8595.0,24042.5,1957.5,59.66,48.6161232,37.5830427751132,29.563932960294416,29.96872318634166,27.161417
8605.0,24042.5,1942.5,35.66,36.45808792,32.38990872685029,29.616519879702388,29.50345807495633,29.81235
8605.0,24042.5,1942.5,22.91,36.45808792,32.38990872685029,29.616519879702388,29.50345807495633,29.81235
8605.0,24042.5,1927.5,22.55,23.73302841,26.59284637073281,29.499385802946723,30.013606070411434,29.423473
8625.0,24042.5,1882.5,29.73,28.92584419,29.96757858789073,27.81781456339453,27.58292617801151,28.613337
8635.0,24042.5,1882.5,34.09,34.09000015,30.14155145272657,19.47105142674503,18.09739920153055,28.613337
9045.0,23697.5,2032.5,21.23,24.83356857,20.578622232203518,25.586063000910123,26.111391851148973,25.177134
9055.0,23697.5,2017.5,26.3,23.85415459,21.09292946876606,26.032839381387745,27.31246482132902,25.238213
9065.0,23697.5,2002.5,42.74,39.43835831,23.79408193351038,26.502704748213283,30.97833521138528,27.357122
9065.0,23697.5,1987.5,26.56,23.44762993,22.18021796908716,26.796755147203385,31.02849910925304,30.552534
8695.0,23907.5,2137.5,32.22,28.1198864,26.958430447649533,22.4151414145192,22.734187713830607,20.776558
8715.0,23907.5,2092.5,29.14,23.27000046,27.56020928349177,21.283876387465117,23.904939915063405,23.956514
8725.0,23907.5,2077.5,22.61,21.13073158,22.907064177150822,20.3693538611578,24.1513839779684,23.983316
8765.0,23907.5,1987.5,40.06,33.3405304,22.07011080402366,23.04381324271532,26.80685699170692,23.115171
8785.0,23907.5,1942.5,24.84,23.14711952,19.964211628113986,21.870102203087463,20.39274014309111,18.74427
8625.0,23967.5,2167.5,41.04,32.22000122,29.101615598367236,24.58238730665148,28.332108786289414,31.609863
8665.0,23997.5,2092.5,17.73,23.27000046,22.046448015909665,23.79222446941673,25.031291425525765,22.890627
8705.0,23997.5,1987.5,54.25,45.134758,25.02681184915146,20.547561484079907,23.110605934188957,23.218317
8985.0,24222.5,2257.5,21.76,17.38507843,20.56731631714818,19.266680204021924,19.30555067357907,19.016264
8995.0,24222.5,2212.5,17.5,17.23594093,18.07343731449788,19.409574368538745,21.283306958478462,19.895718
9005.0,24222.5,2197.5,16.76,16.85778618,17.74926799970372,19.432107640400698,20.2694103703284,19.438906
9015.0,24222.5,2152.5,24.38,23.48588181,20.77603479733923,20.633718823741823,21.801569936704368,20.778082
9045.0,24222.5,2077.5,22.14,24.50115395,19.90736727113002,20.649519119155826,20.263071291328533,20.319782
9055.0,24222.5,2062.5,27.05,23.69971085,19.899642165674383,18.71058712743705,17.046921002964783,18.241259
9095.0,24222.5,1957.5,25.36,22.48586464,17.82465255325689,15.599390802203574,15.286766120973697,15.215612
8575.0,23757.5,2047.5,22.2,22.20000076,21.878083861003173,27.46227642427301,35.78127161253861,38.788662
8825.0,24297.5,2062.5,26.22,25.24554443,25.39448622929523,20.140581158703306,23.016316144606257,24.838968
8835.0,24297.5,2062.5,31.06,25.40958977,24.15869117819717,20.244998915160807,22.69948493044143,24.653385
8845.0,24297.5,2032.5,28.63,25.97399139,23.65462716412647,17.555636257157886,19.19641978241731,21.181707
8865.0,24297.5,1972.5,22.94,23.01029205,18.417686040777603,17.5,19.290915025687326,20.018238
8875.0,24297.5,1927.5,27.1,25.47858429,19.401479020245628,17.730847367639306,20.569595270523404,21.138271
8935.0,24297.5,1792.5,29.7,26.41509056,24.016863889703597,23.56215220227124,26.236292461512875,25.711954
8935.0,24282.5,1762.5,32.33,27.01181221,22.79501441454443,23.17187948562489,25.90481281974852,25.95302
9015.0,24282.5,1552.5,28.18,28.6336937,26.546159932232975,23.79434259093021,26.20220740013557,26.324863
9025.0,24282.5,1522.5,28.15,29.21648216,26.75681593175222,23.616399780451925,26.525408644057528,25.936357
9035.0,24282.5,1507.5,32.53,27.81679344,27.47014261716303,23.21753826051322,26.09220025581544,25.229324
9035.0,24282.5,1492.5,23.07,27.64554787,25.946156754983548,23.04003661879657,25.494419041154483,24.48703
9125.0,24102.5,2182.5,28.08,17.11397743,21.556365076450234,20.757719569707184,21.2,20.017233
9125.0,24102.5,2182.5,15.96,17.11397743,21.556365076450234,20.757719569707184,21.2,20.017233
9135.0,24102.5,2167.5,29.26,28.26000023,22.362535829533435,22.100815013906416,22.063279445252558,22.141594
9135.0,24102.5,2167.5,22.54,28.26000023,22.362535829533435,22.100815013906416,22.063279445252558,22.141594
9145.0,24102.5,2152.5,22.69,21.60158348,19.563600499419106,22.069629503973985,21.2308120451232,21.2
9165.0,24102.5,2122.5,18.9,20.22358704,12.499543297626545,20.47087872329245,19.186907187911647,19.24275
8605.0,24252.5,1897.5,35.9,35.90000153,32.1437156588438,28.598005247703796,30.773713643256453,28.50378
8615.0,24252.5,1882.5,30.74,30.73999977,30.170548181943452,27.212050327088807,27.090477164109686,27.441395
8855.0,23997.5,2197.5,48.49,41.82702255,30.436593859371296,25.832865476804223,25.761031695863124,26.779055
8865.0,23997.5,2182.5,60.87,41.54209518,34.060821118799,25.936582832834915,24.339808211389816,25.058233
8935.0,24012.5,2062.5,42.08,37.34954071,25.003456993576254,20.366920634736548,16.536299818859366,19.75176
8625.0,23967.5,2167.5,30.59,32.22000122,29.101615598367236,24.58238730665148,28.332108786289414,31.609863
9195.0,24102.5,2122.5,30.19,24.63570404,17.765878647966037,20.754761402326757,19.264306898393535,19.665543
8905.0,24372.5,2182.5,33.92,31.23677444,24.08083139390371,19.22038814987707,19.179397343179772,17.963772
9255.0,24447.5,2092.5,25.62,23.31415558,20.39425615124106,17.56362149075715,20.390052977607816,19.901987
9265.0,24447.5,2077.5,22.05,22.14183617,21.19334547725818,17.766770501283293,19.979300494751175,20.752548
9265.0,24447.5,2062.5,17.5,19.12467575,20.381852973403724,17.49066824992278,19.27025629008083,20.141087
8885.0,24417.5,2227.5,14.46,15.21768761,15.36,17.36962162377317,17.602094270347127,17.495235
8995.0,24417.5,2227.5,22.4,23.41561127,20.859216719217752,18.181447269001616,17.8,17.197695
8945.0,24477.5,2197.5,18.25,21.58569717,21.082244229042544,19.006842683591664,17.851101971543944,18.579697
8945.0,24477.5,2182.5,24.37,23.83288574,23.079303263475555,19.954501578041413,19.223827734969703,18.430061
9325.0,24447.5,2092.5,21.13,20.36983871,18.662703392321088,16.913131564010882,16.2,16.76
8925.0,24522.5,2182.5,30.25,29.33347321,25.03072468657024,20.716363912932735,22.384962559470377,21.2
9265.0,24462.5,2062.5,22.31,20.71004677,20.470903899970434,17.237029360820582,18.83548467182769,19.488926
9235.0,24522.5,2137.5,25.39,24.59882164,23.09115460211774,19.319769042581722,21.285213064135586,21.198
8885.0,24372.5,2242.5,15.6,15.88658047,15.622924717281876,17.093875796527776,18.32302790071555,18.17301
9015.0,24552.5,2227.5,20.64,23.78119659,22.054696747429748,19.456669684961756,21.984942460077413,21.2
9025.0,24552.5,2212.5,34.66,28.08277321,25.94483683539806,19.40053949741258,22.3752150151207,21.46619
9115.0,24567.5,2257.5,18.07,27.39815903,21.215052729914753,18.780389266057405,19.557186522581496,18.729008
9115.0,24567.5,2257.5,33.4,27.39815903,21.215052729914753,18.780389266057405,19.557186522581496,18.729008
9135.0,24927.5,2227.5,17.76,18.26768112,18.41909222693068,18.88515974783372,19.41734448528118,19.19
9135.0,24927.5,2197.5,23.48,20.05463219,18.791515407002777,18.628571292142553,18.04,17.877874
9205.0,24747.5,2227.5,26.81,20.18986511,18.802275342453207,18.621667444156483,17.49802170700437,17.800114
8985.0,24717.5,2242.5,20.45,22.03733063,21.220806372858945,19.394515494108084,19.15633139234659,18.074036
9065.0,24747.5,2077.5,27.37,27.37000084,24.164064521500787,19.598341866582242,20.31798142762588,19.20343
9235.0,24987.5,2212.5,18.17,20.11516762,19.92033547728389,19.28467833092581,22.699744129053897,22.193289
9235.0,24987.5,2212.5,20.05,20.11516762,19.92033547728389,19.28467833092581,22.699744129053897,22.193289
9225.0,24987.5,2197.5,30.04,30.31987381,20.98803684815813,19.162372532980115,20.964804477915163,20.44262
9215.0,24987.5,2182.5,36.75,26.97541809,19.566513929947707,19.330992750090747,22.077947732695637,19.922892
9215.0,24987.5,2182.5,16.63,26.97541809,19.566513929947707,19.330992750090747,22.077947732695637,19.922892
9205.0,24987.5,2152.5,13.04,16.29730797,15.554970905649272,19.15516500810479,18.5,19.384552
9195.0,24987.5,2152.5,15.83,15.55175018,15.898340913352664,19.169160474909937,19.464672271931867,19.84561
9195.0,24987.5,2137.5,14.7,19.56999397,17.949209271944962,19.17880595809635,18.5,18.40608
9185.0,24987.5,2122.5,28.51,26.43708611,22.2,19.294052666066666,19.2905094868407,19.729557
9205.0,25062.5,2197.5,11.15,11.10295868,13.778891020346551,15.69,14.084181506136495,13.808064
9205.0,25062.5,2182.5,10.08,12.0848217,12.646290334214015,15.842247621956732,14.672583161274162,13.607129
9205.0,25062.5,2167.5,15.26,17.01874924,14.620623019893758,16.14875496665431,14.956634411685613,15.111275
9205.0,25062.5,2152.5,14.33,15.77153587,15.116819408369347,16.147502170305938,14.93631407020996,15.111275
9115.0,25032.5,2167.5,21.92,24.08895493,23.994101541401555,19.160820646916203,19.908704342652612,19.799149
9115.0,25032.5,2167.5,33.87,24.08895493,23.994101541401555,19.160820646916203,19.908704342652612,19.799149
9115.0,25032.5,2152.5,19.2,21.50330544,20.631865876276255,19.10354805974108,19.89878319288793,19.799149
9125.0,25032.5,2137.5,19.56,19.54466248,19.52157892971305,19.070192204794193,18.784091354519582,18.071587
9135.0,25032.5,2107.5,18.42,18.07548714,17.016729464583147,19.002859554329266,18.78740025046615,18.497023
9145.0,25032.5,2062.5,13.44,14.53675175,14.520347584028134,18.025665443757912,17.79796860645069,17.841208
9155.0,25032.5,2032.5,12.45,12.64899921,13.403756767035896,14.313072762220187,14.325420237050807,14.817731
9155.0,25032.5,2017.5,11.4,11.91825485,12.6,14.250048920012686,13.973962372338468,14.315013
8955.0,25017.5,2077.5,14.28,16.48161507,18.721817625300254,21.086960950606333,20.491890362917058,21.09409
8965.0,25017.5,2047.5,15.92,17.03279686,18.455923470471276,15.644251441907091,16.664714435773817,16.265282
8965.0,25017.5,2032.5,17.77,17.73348618,18.949002314984106,15.228167987710462,16.149973968185034,16.097256
8965.0,24972.5,2077.5,38.47,25.43397522,22.567673381301105,21.218904554298685,21.884064682246578,20.968086
8965.0,24972.5,2062.5,19.15,27.66848183,20.871714001891384,20.47134554796908,20.545399352870653,20.429413
8975.0,24972.5,2032.5,27.53,26.23547935,22.342282858211508,15.36,16.4,16.82396
9165.0,24927.5,2107.5,20.56,19.57447624,20.6465793079763,19.22674833706373,19.184319004329996,18.717653
9165.0,24927.5,2092.5,14.12,17.67981529,18.40399131825804,19.18096189071606,18.685260082875907,18.492786
9175.0,24927.5,2077.5,27.37,23.93320084,22.900839406319637,19.423648917001998,19.42927248203217,19.9202
9195.0,24927.5,2002.5,13.49,13.43395138,13.523459064839846,14.01,14.5,14.902635
9195.0,24927.5,1987.5,12.6,12.9116888,13.012814612792274,14.000648811417383,14.15474270402917,14.198725
9225.0,24402.5,2242.5,17.54,17.60672951,17.14242616940707,16.689337362165112,16.693116471042888,17.606667
9315.0,24372.5,2257.5,26.53,24.30999184,24.814629144803295,16.594793464063624,17.906308585826753,15.793558
9325.0,24372.5,2227.5,16.41,17.9470768,16.998042726451924,16.249201466433206,16.712783463445742,16.436703
9275.0,24447.5,2242.5,19.91,19.52737808,18.769045357110606,16.7,17.758808333766577,18.725643
9095.0,24477.5,2242.5,12.14,13.8660078,14.410048218900743,16.627290550772592,15.923568387707826,16.35256
9165.0,24567.5,2122.5,25.99,24.9962883,23.7952072507652,19.47455855211963,19.797377238323612,19.598053
9285.0,24552.5,2227.5,16.4,17.10271454,17.8,18.723016221013584,20.365434221171586,20.341558
9295.0,24552.5,2107.5,22.12,22.06131554,20.763217758116408,19.3052994312912,21.601169413386174,20.246206
8905.0,24567.5,2197.5,23.72,24.74045753,22.702144876060885,19.362488130998795,21.79787794531431,22.029678
8925.0,24567.5,2167.5,25.6,14.46000004,24.469197052993724,21.398285833084454,22.908039580514426,23.156408
9275.0,24627.5,2257.5,22.76,22.11984634,19.291793218729655,18.29435334054077,19.807086515441554,18.066202
9275.0,24597.5,2152.5,19.19,19.69458771,18.073928859599096,18.794991420716656,18.755037815227787,20.219376
